,Search,Tweet_Date,Original_Tweet
757,Bolsonaro,2022-04-17,@netunocarvalho @lumamac @EltonSrs Olha ele! Demonstrando a educação no governo Bolsonaro. Você tá igualzinho seu mito! 😂😂😂 #LulaNoPrimeiroTurno
758,Bolsonaro,2022-04-17,@GugaNoblat https://t.co/KPal8sBa8s
759,Bolsonaro,2022-04-17,"@RegisCordeiro1 @ipdmoreira @LulaOficial @ricardostuckert O mundo esta pobre, sem materia prima em guerra, o Brasil mesmo com militância ate do stf está melhorando. Bolsonaro vai se reeleger facilmente. Tenho um studio de 20 clientes 1 é esquerda. Bolsonaro eleito em primeiro turno não terá jeito de roubar."
760,Bolsonaro,2022-04-17,@guimaraes13PT Bolsonaro 2022!
761,Bolsonaro,2022-04-17,"ERA UMA VEZ NO PAÍS DA CLOROQUINA
Fabricante do Ivermectina, usada para matar piolhos e defendida por Bolsonaro para o tratamento da Covid, reforça que o fármaco não funciona para este fim. 
Muitas prefeituras apostaram nela por influência do presidente.  https://t.co/kx8aY2RguE"
762,Bolsonaro,2022-04-17,"@joaobahr @wesleyros @jairbolsonaro Foi o próprio Presidente que o convocou para sair como candidato. 
Apoiar ele é uma iniciativa do Bolsonaro. Seu ataque foi desnecessário."
763,Bolsonaro,2022-04-17,"@folha Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
764,Bolsonaro,2022-04-17,"@Biakicis @AbrahamWeint @jairbolsonaro @FlaviaArrudaDF Parece que o Bolsonaro adora apoiar quem vai enfiar a faca nas costas dele depois de eleito. Meu Deus, o cara não aprende."
765,Bolsonaro,2022-04-17,@PatriaAmada01 @LucianoHangBr Sei .. O Bolsonaro sendo xingado por toda a torcida santista : https://t.co/vbjQBIZeSx
766,Bolsonaro,2022-04-17,@Junior30souza18 @BlogdoNoblat Ele sempre bateuu em Bolsonaro aí queria saber quem era o fulano... 😂😂😂😂😂
767,Bolsonaro,2022-04-17,@PizzioloRaphael ela até conseguiria legenda em outro partido. Mas no PL nao mesmo. Obvio que centrão quer continuar com senado para chantagear o bolsonaro
768,Bolsonaro,2022-04-17,"@Biakicis @AbrahamWeint @jairbolsonaro @FlaviaArrudaDF Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
769,Bolsonaro,2022-04-17,"@pauloteixeira13 Não sou Pró Bolsonaro, mas vocês dizerem que vão investir na cultura é sacanajem."
770,Bolsonaro,2022-04-17,"Santista vem falar que a torcida do Santos vai o bolsonaro falei para ele mas que torcida, a torcida do Santos cabe dentro de um Fusca com todo respeito aí ao santista mas não tem tor  Cida não né cabe em um Fusca."
771,Bolsonaro,2022-04-17,"@futuregia Eu disse.
FORA BOLSONARO
OUT BONOSORO
FUERA SALNORABO"
772,Bolsonaro,2022-04-17,@bolsonaro_20_22 Quem é essa crlh ? Kkk
773,Bolsonaro,2022-04-17,na minha casa são  12 que apoia BOLSONARO ATÉ 2026 https://t.co/QbbsuMdNid
774,Bolsonaro,2022-04-17,"Na vdd, trocar o ""Fora Bolsonaro"" pelo candidato menos ruim https://t.co/T9EfR2eqTc"
775,Bolsonaro,2022-04-17,"""Capeta e seus seguidores podem ser tudo, menos cristãos"", diz Gleisi Hoffmann https://t.co/sWpQT1khJk"
776,Bolsonaro,2022-04-17,Não é possível! Bolsonaro x Sabotadores https://t.co/gXIrwM5hrj via @YouTube
777,Bolsonaro,2022-04-17,"NÃO CURTA NEM DÊ RT SEM ASSISTIR: https://t.co/FKtsNkdxh7 

A IMPRENSA (EMPRESAS) VAI DE BOLSONARO; SUAS REDAÇÕES, NEM TANTO | Blog do Cadu Amaral 

Inscreva-se no canal! 👍

#LulaEoPToBrasilTemJeito"
778,Bolsonaro,2022-04-17,fico vendo os amigos em comum que seguem o bolsonaro no insta aiai... kk
779,Bolsonaro,2022-04-17,"@BrunoEnglerDM Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
780,Bolsonaro,2022-04-17,"@DomCastilhano Esses ""isentões"" que não entendem a necessidade de apoiar o GOVERNO Bolsonaro são ignorantes ou esquerdistas envergonhados.

Nunca foi tão fácil e óbvio escolher um lado!

#BolsonaroReeleitoEm2022 
#PTNuncaMais"
781,Bolsonaro,2022-04-17,@LucianoHangBr E Bolsonaro sendo xingado no estádio por toda a torcida santista?  : https://t.co/vbjQBIZeSx
782,Bolsonaro,2022-04-17,"Contra motociata de Bolsonaro, PT aciona o TSE: - Comício
 
Neste domingo (17), o PT enviou representação ao TSE contra a motociata em apoio a Jair Bolsonaro. (ContraFatos)"
783,Bolsonaro,2022-04-17,"lá vem o ""nem lula, nem bolsonaro""

realidade: bolsonaro"
784,Bolsonaro,2022-04-17,"@Biakicis @AbrahamWeint @jairbolsonaro Claro que ela tem o apoio do atual presidente ...

Bolsonaro tem que beber o caldo de lixo, ""centrão"" que hostilizou durante sua campanha, ""política Brasiliensis"". https://t.co/516weIHu35"
785,Bolsonaro,2022-04-17,@RuiDiamantino Nossa!! Bolsonaro não vai nem dormir de tão preocupado! https://t.co/stcwveTNjb
786,Bolsonaro,2022-04-17,@CH02ISA confesso minha tf e o bolsonaro
787,Bolsonaro,2022-04-17,bolsonaro me nota me bloqueia
788,Bolsonaro,2022-04-17,"@RogerioZolini Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
789,Bolsonaro,2022-04-17,Para quem tinha medo que o Brasil virasse uma Venezuela com o PT o Bolsonaro se encarregou disso https://t.co/rJaDgEf9j2
790,Bolsonaro,2022-04-17,@joaoamoedonovo Ué?! Uma postagem sem citar diretamente o Bolsonaro? Está em abstinência..?
791,Bolsonaro,2022-04-17,"@FabioOl52587436 Extrema IGNORÂNCIA a tua. Meus pêsames!
Isso aí não é direita e nem apoia bolsonaro. Isso aí é caroneiro e oportunista. Vc não detém capacidade mental para entender isso????? Poha! EVOLUA."
792,Bolsonaro,2022-04-17,@AparecidaAngela Desgoverno Bolsonaro. Pobreza aumentou!
793,Bolsonaro,2022-04-17,"Eu fico impressionado com esses twiteiros defendendo Lula e Bolsonaro. Vocês não se toca que esses dois são lados da mesma moeda? Ou vocês são todos idiotas... 

#ForaBolsonaro #ForaLula #cadeianeles #BrasilSemMemoria"
794,Bolsonaro,2022-04-17,"Quem foi o traíra com o Bolsonaro?
As máscaras estão caindo, uma a uma!
É uma questão de tempo. https://t.co/PFHfK4m3Gt"
795,Bolsonaro,2022-04-17,Empresários pró-Bolsonaro revelam impactos negativos para reeleição https://t.co/ixBj7OxJJU
796,Bolsonaro,2022-04-17,"@GugaNoblat Eles querem que o Bolsonaro vença com record de votos, não é possível.
😂"
797,Bolsonaro,2022-04-17,"@FriedHardt Os eleitores mais velhos são onde Bolsonaro é mais forte, são os que viveram o governo lula. Os mais novos são os que mais votam no Lula, justo os que não lembram do Lula. Esse argumento aí foi uma bosta. Negócio é anular mesmo, só gente indecente no bolso-petismo"
798,Bolsonaro,2022-04-17,"@SantosFC Ei bolsonaro vai tomar no c., ei bolsonarista vai mamar o Valdemar da Costa Neto. Hahahahaha vermes."
799,Bolsonaro,2022-04-17,"O Brasil de Bolsonaro

https://t.co/0vq10dNXjb"
800,Bolsonaro,2022-04-17,"Uia. Eu pensei q as denúncias q pipocaram contra o Ciro Nogueira esses dias vinham dos milicos - do tempo q o Ciro tá dando as cartas, pq só agora? - mas pode ser o Aécio, tentando desgastar o desafeto q o está impedindo de fazer parte do desgoverno.
https://t.co/j8WymaQsR3"
801,Bolsonaro,2022-04-17,"@hospicio_brasil Não que já não fosse suspeito junto com o outro puxa saco, mas a foto que tá rolando aí na net hj é de 2019 

https://t.co/Ky1nvFPWDG"
802,Bolsonaro,2022-04-17,"@aurofernandes12 Em Roraima tem, a questão é. Se fosse só por agronegócio, como algumas pessoas pintam, porque o Bolsonaro não ganha no Tocantins ou no região da Bahia do outro lado do São Francisco? O que fez esses estados prenderem de vez pra direita foi o aumento da presença militar"
803,Bolsonaro,2022-04-17,"Momento Crítico, Perigoso...
O POVO PRECISA REAGIR .
VÃO FAZER DE TUDO PARA IMPUGNAR A CANDIDATURA DO BOLSONARO. https://t.co/cobnw1ukUV"
804,Bolsonaro,2022-04-17,Impossível não admitir a magnitude de Bolsonaro e Guedes. https://t.co/YrS5sZrjXb
805,Bolsonaro,2022-04-17,"@ArthurWeint Fomos p/as Ruas para apoiar o PR Bolsonaro e demostrar p/a esquerda e seus aliados q/sim podemos nos unir em prol do 🇧🇷.
Porém ao q/parece sua visão e objetivos são outros né,por que logo nesse momento Vc tem sido tão ácido.🤔Será mesmo que está preocupado c/o🇧🇷ou tem algo mais."
806,Bolsonaro,2022-04-17,"@EdcarOliveira @g1 Não é sonho, é fato.
https://t.co/9QAyv2kzNQ"
807,Bolsonaro,2022-04-17,"@Punknews4 @gleisi Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
808,Bolsonaro,2022-04-17,"@Anitta #SouJovemSouBolsonaro22 
Pro seu desespero, fiz o título pra votar em Bolsonaro 👍🇧🇷"
809,Bolsonaro,2022-04-17,@IronMai93685937 @desmentindobozo Você devia tá preocupado é com o Bolsonaro botando no c* de todo mundo.
810,Bolsonaro,2022-04-17,"@BolsonaroSP A impressão que se tem, pelos fatos ocorridos em público até agora, é que o STF dará, sim, um golpe de Estado para impedir um segundo mandato de Bolsonaro https://t.co/mM7sxDQKYY"
811,Bolsonaro,2022-04-17,@JoseOlimpio63 @MARINESARALDI 🇧🇷esse é um grande prazer. Bolsonaro 22.
812,Bolsonaro,2022-04-17,"@CantiiSandra não voto no bolsonaro, sou contra Fake News, no circo que ele armou tinha mais, mas muito mais, que 3mil motos."
813,Bolsonaro,2022-04-17,@LucianoHangBr Bom é assistir o Bolsonaro sendo xingado por toda a torcida santista no estádio  : https://t.co/vbjQBIZeSx
814,Bolsonaro,2022-04-17,"@pmarcelo1972 Votei no Eduardo Bolsonaro, porém não terá mais o meu voto,o Presidente Bolsonaro eu continuo votando e no Tarcísio Gomes de Freitas para governador de São Paulo e senador Ricardo Salles 💚💛🇧🇷"
815,Bolsonaro,2022-04-17,"@ReginaSpiegel5 @gleisi Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
816,Bolsonaro,2022-04-17,@PauloBa88656680 @Diegoalves_t Bolsonaro é de Satanás
817,Bolsonaro,2022-04-17,"Amazzonia, niente accordi con Bolsonaro: lettera-appello di 35 star del cinema e della musica a Biden - la Repubblica #amazzonia #accordi #bolsonaro #lettera-appello #star #cinema #musica #biden #repubblica  https://t.co/9ekNsBJRyh"
818,Bolsonaro,2022-04-17,@depheliolopes @jairbolsonaro @rsallesmma @AragaoMosart Essa é a melhor imagem que representa os dois. FORA BOLSONARO! https://t.co/nVwWc7DXRk
819,Bolsonaro,2022-04-17,"@byclaremont po vey mas as vezes a pessoa gosta do bolsonaro, aí complica pro meu lado"
820,Bolsonaro,2022-04-17,"@RosimriBaptista @gleisi Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
821,Bolsonaro,2022-04-17,"#REQUINTEdaESTUPIDEZ =&gt; BOLSONARO e o LIBERALISMO do MEDO💩🤡🤬
...&gt; {{BOZO e PROLE (FaMILÍCIA) não atingem a nota de corte em uma doutrina política que põe o repúdio à crueldade antes de tudo}}🤡🤮
...&gt; Para o Bozo , a CRUELDADE NÃO é o PIOR de TUDO. &gt;
https://t.co/0hZBsmdOxD https://t.co/wSMLP4Piw2"
822,Bolsonaro,2022-04-17,Bolsonaro levar no DF explica mta coisa dessa cidade. https://t.co/lranzsko4g
823,Bolsonaro,2022-04-17,@reinaldoazevedo Quem chama o povo de gado não merece respeito eu voto no Presidente Bolsonaro com orgulho jamais votei no PT e não entendo gente que criticou roubalheira hj está fazendo campanha para o Lulaladrao.
824,Bolsonaro,2022-04-17,"@CNNBrasil @ro_russo @iuripitta Deixa eu ver se entendi: Bolsonaro pressiona o zap por querer que o mesmo libere aqui os mesmos recursos que o resto do mundo, já o TSE que ameaçou banir o aplicativo se ñ se submeter a ele, é a democracia? kkkk, vale tudo para eleger o descondenado, tá feio pra vcs heim ."
825,Bolsonaro,2022-04-17,"@brasil247 Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
826,Bolsonaro,2022-04-17,"@pauloeneas @AbrahamWeint @Biakicis @opropriofaka Eu conheço Bolsonaro, quem essa Bia? ela me parece irrelevante"
827,Bolsonaro,2022-04-17,"@LentzLeonardo @CorsiniEly @xicosa Cara, para mim o que importa é o Bolsonaro fora. Infelizmente e novamente, não será pelo melhor candidato e sim, pelo menos pior. Se o Ciro não consegue se mostrar um candidato viável para isso, um abraço. E qdo precisávamos dele para defender a democracia, ele foi para Paris."
828,Bolsonaro,2022-04-17,GRACIAS MILEI Y GRACIAS BOLSONARO POR APOYARME(la) EN ESTE ENTRENAMIENTO https://t.co/47clzXQLbj
829,Bolsonaro,2022-04-17,"@AccessJulietteF @juliette Fora Bolsonaro

Isso mesmo 

Amigos 🌵🌵🌵🌵🌵 vamos ajudar 

Fora jessi
Fora jessi

Fora jessi

Fora jessi

Fora Bolsonaro

Fora jessi

Foca no Gshow:
https://t.co/6egg2rQERT

#ForaJessi 

Vai Corinthians

Arthur campeão"
830,Bolsonaro,2022-04-17,"@mingo_neto @gleisi Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
831,Bolsonaro,2022-04-17,Bolsonaro em Porto Seguro dia 22 https://t.co/bXuS7H1o6g a través de @YouTube
832,Bolsonaro,2022-04-17,"@AndreLuiz_06 @gleisi Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
833,Bolsonaro,2022-04-17,"@IbaneisOficial Que Deus nos ajude e que Bolsonaro perca em outubro, a paz e a recuperação do país só virão com a vitória do Lula, Deus nos acudirá 🙏🙏🙏🙏"
834,Bolsonaro,2022-04-17,"@abacatespacial @andrekammer @marcias73054504 @choquei Na política, o político colhe o que seu antecessor plantou, eu jamais queria colher as merdas que o PT plantou, só o Bolsonaro mesmo, pra ter essa coragem."
835,Bolsonaro,2022-04-17,@bchartsnet Se fosse fazendo gesto pro lado do Bolsonaro tinha sido cortado!
836,Bolsonaro,2022-04-17,"@medicinaupap @gleisi Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
837,Bolsonaro,2022-04-17,"@DepEduardoCunha Não sei onde são realizadas tais pesquisas onde o PT lidera. Mas, se fizer um ""datapovo"", com presença do Lula nas ruas, quero ver como será realmente a representatividade da esquerda no Brasil. Bolsonaro todos os dias tem provado sua popularidade."
838,Bolsonaro,2022-04-17,"@LulaOficial @ricardostuckert Temos como ganhar de Bolsonaro no 1º turno.
https://t.co/VeQ9LdutYs"
839,Bolsonaro,2022-04-17,"@IvanValente Vcs são loucos. Eu trabalho pela reeleição de Bolsonaro de graça. Eu vou a motociata com minha gasolina. Vcs estão acostumados a pagar até a justiça, nunca saberão oq é isso."
840,Bolsonaro,2022-04-17,"@SF_Moro BOLSONARO ...... Ďói mas é a verdade que vc precisa ouvir e RECUAR pois sua derrota na política é coisa certa....vc não tem votos nem 
para síndico de condomínio...ass:alguém que admirava vc como juiz."
841,Bolsonaro,2022-04-17,"A cada nova pesquisa, mais fica claro: Lula desce, Bolsonaro sobe. A mentirada sobre a ""liderança implacável"" do molusco está acabando!"
842,Bolsonaro,2022-04-17,"@Chefcarolinavi1 @gleisi Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
843,Bolsonaro,2022-04-17,@jairbolsonaro @shcosta63 @minsaude Boa noite Sheila Nunes e Presidente Jair Mesias Bolsonaro...
844,Bolsonaro,2022-04-17,"@pmarcelo1972 Para falar a verdade não votei nem para Deputado ou Senador aqui em Brasília, só no Bolsonaro. E este ano nem sei quais são os candidatos do Presidente o que é lastimável. Mas sei que votarei no 22 sempre"
845,Bolsonaro,2022-04-17,"@denisemvfonseca @gleisi Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
846,Bolsonaro,2022-04-17,@Felipe1982_olv @reginavsb Os santinhos subiram 69%. Veja como ficou. Bruto ok?  https://t.co/W2QhDv2otZ
847,Bolsonaro,2022-04-17,@bolsonaro_20_22 Na verdade eu fui gratuitamente pois o meu tio trabalha por lá kkkkk
848,Bolsonaro,2022-04-17,"@Biakicis Minha família esta nessa média, também a maioria dos meus amigos e vizinhos. SP é Bolsonaro!"
849,Bolsonaro,2022-04-17,"@B22Lyra @LulaOficial @gleisi @geraldoalckmin Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
850,Bolsonaro,2022-04-17,"É tao insano, que preferem atacar alguém que está usando toda a visibilidade que tem para fazer Milhares de pessoas se descobrirem quem são, e se aceitarem como são, qusndo vc poderia estar usando todo esse odio internalizado para atacar o Bolsonaro, por exemplo e tantos outros"
851,Bolsonaro,2022-04-17,"@ticorilo @juliette Te amoool Ju

Te amooooo

Fora Bolsonaro

Isso mesmo 

Amigos 🌵🌵🌵🌵🌵 vamos ajudar 

Fora jessi
Fora jessi

Fora jessi

Fora jessi

Fora Bolsonaro

Fora jessi

Foca no Gshow:
https://t.co/6egg2rQERT

#ForaJessi 

Vai Corinthians

Arthur campeão"
852,Bolsonaro,2022-04-17,"@CrankLawyer @visegrad24 Yep, some bolsonaro people r crazy, but some Lula people too. I hope that we can find a middle term, and u too. Trump was crazy, but biden seems very strange. And people still been fuckup for political interests. If we didnt have free healthcare things would get pretty bad here."
853,Bolsonaro,2022-04-17,COM bOLSONARO ATE 2026 https://t.co/HXMr1vvbkm
854,Bolsonaro,2022-04-17,"Quando a rede social Twitter destaca uma Fake News (VTNC), é óbvio que bateu o desespero, Fora Bolsonaro, o resto é só desespero https://t.co/yIw0nRBVkJ"
855,Bolsonaro,2022-04-17,@marcofeliciano https://t.co/DksYYHXjuk
856,Bolsonaro,2022-04-17,"@NonaConta_ @gleisi Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
857,Bolsonaro,2022-04-17,"@anavilarinol @Anitta Oi @Anitta. Não sei se vai ler, mas, veja bem: pra derrotar Bolsonaro, não basta fazer campanha contra. É preciso apoiar publicamente que todos os políticos sejam instintos e o Brasil seja fechado!!!"
858,Bolsonaro,2022-04-17,@xmaricot4 @ddsaptb é oq então mana? Bolsonaro?
859,Bolsonaro,2022-04-17,"Bolsonaro é corrupto. Tudo em sigilo. Lula nunca foi inocentado. E, nós não gostamos dos 2, estamos no meio esperando o anúncio de Moro. O único que presta!"
860,Bolsonaro,2022-04-17,"@BolsonaroSP A impressão que se tem, pelos fatos ocorridos em público até agora, é que o STF dará, sim, um golpe de Estado para impedir um segundo mandato de Bolsonaro https://t.co/mM7sxDQKYY"
861,Bolsonaro,2022-04-17,Verifiquei o Twitter do Carlos Lupi e me impressionei com as suas verdadeiras postagens! Também notei que: Ele só aborda assuntos referentes ao governo GENOCÍDIO do BOLSONARO. Será que o Ciro só concorre a presidência com Bolsonaro? Será que o  CORRUPTO LULA  não é concorrente? https://t.co/xKmPAMYVXH
862,Bolsonaro,2022-04-17,Se Você Vai Votar BOLSONARO 2️⃣2️⃣ 🇧🇷 Comente Com A Bandeira 🇧🇷 #BolsonaroReeleitoVote22 https://t.co/b2fXUHjDj8
863,Bolsonaro,2022-04-17,Legado Bolsonaro... indígenas... https://t.co/PVg37idbHN
864,Bolsonaro,2022-04-17,@BlogdoNoblat Bolsonaro fez a Anitta descobrir o verde amarelo. O sujeito é mito.
865,Bolsonaro,2022-04-17,@Fiuza_Pistola Ainda tem a ligeira desconfiança que ela é  Bolsonaro. Desde aquele episódio da Mercury cobrar um posicionamento e ela declarar que não queria se “envolver”. Acredito que seja apenas marketing e compatibilidade com seu publico.
866,Bolsonaro,2022-04-17,"Neste domingo (17), Gleisi Hoffmann, presidente do PT, defendeu a cantora Anitta e disparou ataques contra o presidente Jair Bolsonaro. (ContraFatos)"
867,Bolsonaro,2022-04-17,"@TioEnel @alicediax @grillexx_ @med776 @maicsnitter @Anitta https://t.co/PnSqeRDqYo

Não foi em um vídeo. Foi pra Playboy em 2011. Pode olhar o Scan original aí..."
868,Bolsonaro,2022-04-17,@cabogilberto @TercioTomaz @jairbolsonaro Santos/Bolsonaro👏👏👏🐋🐋
869,Bolsonaro,2022-04-17,"@ricardojgomes @gleisi Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
870,Bolsonaro,2022-04-17,"Absurdo...

Bolsonaro manda coroa de flores com frase “tributo à democracia” ao velório de Newton Cruz, acusado de tortura na ditadura https://t.co/3pbmi4sRte"
871,Bolsonaro,2022-04-17,Creio que boa parte dessa gente são empregados de empresários que apoiam o Bolsonaro aqui em São Paulo.Ou vão nessa motociata ou levam a conta na testa! https://t.co/Ow7hg9T7Wg
872,Bolsonaro,2022-04-17,@BlogdoNoblat Não falar o nome do Bolsonaro??? https://t.co/WMJWcFenrO
873,Bolsonaro,2022-04-17,"@Carloshbfavaro Parabéns pelo trabalho em prol do nosso estado, juntamente com o governo Bolsonaro."
874,Bolsonaro,2022-04-17,Bolsonaro do multiverso kkkkkkkkkkkkkkkkkkkk https://t.co/Ek48l8xwP5
875,Bolsonaro,2022-04-17,"@majorgabdf Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
876,Bolsonaro,2022-04-17,"@SPFutDepre Fora Bolsonaro

Isso mesmo 

Amigos 🌵🌵🌵🌵🌵 vamos ajudar 

Fora jessi
Fora jessi

Fora jessi

Fora jessi

Fora Bolsonaro

Fora jessi

Foca no Gshow:
https://t.co/6egg2rQERT

#ForaJessi 

Vai Corinthians

Arthur campeão"
877,Bolsonaro,2022-04-17,@NatanBonoro @2Dantiiis @folha Bolsonaro Recorde da dívida pública. https://t.co/XfyMmtbJSv
878,Bolsonaro,2022-04-17,"@cinthya_ramos @_LeleRodrigues @migoli1985 @filipesabara @AbrahamWeint Não, não!! Bolsonaro que esquerdista e vai votar em Lula. 🤣🤣🤣🤣🤣🤣🤣"
879,Bolsonaro,2022-04-17,@brumelianebrum Quem mandou esfaquear o Bolsonaro?
880,Bolsonaro,2022-04-17,"""E conhecereis a verdade 'daqui a 100 (cem) anos' e a verdade vos libertará.""

S. Bolsonaro 1.71

QUEM NÃO DEVE, NÃO TEME.

#SigiloDaAberração"
881,Bolsonaro,2022-04-17,"@Berg__s Bolsonaro tem certeza que os milicos ficarão do dele. NUNCA nessa vida que os milicos, sobretudo general, colocarão o deles na reta."
882,Bolsonaro,2022-04-17,"Anitta bloqueou Bolsonaro no twitter.

Acho que ela não vai votar no Presidente.

😂😂😂😂😂😂😂😂😂😂😂"
883,Bolsonaro,2022-04-17,"@RCNPATRIOTA1 @anavilarinol @Anitta Lugar,gado do Bolsonaro,família grande mais ou menos 62, pessoas.todas do bem,Bolsonaristas roxo,Yhuuuuuuu,Deus no Comando e de todos"
884,Bolsonaro,2022-04-17,@btwcline não tenha ódio da sua cara tenha ódio da cara do bolsonaro
885,Bolsonaro,2022-04-17,@DiegoRi66068907 @SlfPG Bolsonaro! O único
886,Bolsonaro,2022-04-17,@amandamoraes500 @FernandoVaisma3 @EdervaneRodrig @Marcosdgb3 @PAULORO94143328 @MonicaMachado38 Então segue a página do @Bolsopet22 ... página dedicada à pets patriotas apoiadores do presidente Bolsonaro.
887,Bolsonaro,2022-04-17,Bolsonaro pede reunião com WhatsApp para tratar de acordo com TSE https://t.co/gHmkBo1dHm
888,Bolsonaro,2022-04-17,"@iuripitta @CNNBrasil Deixa eu ver se entendi: Bolsonaro pressiona o zap por querer que o mesmo libere aqui os mesmos recursos que o resto do mundo, já o TSE que ameaçou banir o aplicatico se ñ se submeter a ele, é a democracia? kkkk, vale tudo para eleger o descondenado, tá feio pra vcs heim ."
889,Bolsonaro,2022-04-17,@bolsonaro_20_22 Se eu falar ela vai ver opoha kkk
890,Bolsonaro,2022-04-17,@ale99688152 @DeputadoFederal O lucro da recorde da petrobras reduziu a gasolina para 8 reais. Vc está certa minha irmã. Bolsonaro é tudo de bom.
891,Bolsonaro,2022-04-17,@BlogdoNoblat Bolsonaro Bolsonaro Bolsonaro
